"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Aug 08 10:08:59 GMT 2021","Sun Aug 08 10:09:00 GMT 2021","934","python_tests","test_conduit","","","","test_register_with_empty_fields","a user registration with empty fields"
"passed","Sun Aug 08 10:09:03 GMT 2021","Sun Aug 08 10:09:03 GMT 2021","422","python_tests","test_conduit","","","","test_login","login with a previously registered user"
"passed","Sun Aug 08 10:09:25 GMT 2021","Sun Aug 08 10:09:25 GMT 2021","143","python_tests","test_conduit","","","","test_pagination","select last page and assert if it is 'page-item active' "
"passed","Sun Aug 08 10:09:25 GMT 2021","Sun Aug 08 10:09:25 GMT 2021","618","python_tests","test_conduit","","","","test_new_article","create new article with random data used by module RandomData"
"skipped","Sun Aug 08 10:09:03 GMT 2021","Sun Aug 08 10:09:03 GMT 2021","0","python_tests","test_conduit","","","","test_save_data","Save data from articles from page n1"
"skipped","Sun Aug 08 10:09:25 GMT 2021","Sun Aug 08 10:09:25 GMT 2021","0","python_tests","test_conduit","","","","test_new_article_from_file","add two new data from testate.csv"
"broken","Sun Aug 08 10:09:27 GMT 2021","Sun Aug 08 10:09:28 GMT 2021","1246","python_tests","test_conduit","","","","test_new_article_with_empty_fields","try to add new article with empty fields"
"passed","Sun Aug 08 10:09:26 GMT 2021","Sun Aug 08 10:09:27 GMT 2021","232","python_tests","test_conduit","","","","test_delete_article","delete the last and edited article"
"passed","Sun Aug 08 10:09:02 GMT 2021","Sun Aug 08 10:09:03 GMT 2021","138","python_tests","test_conduit","","","","test_logout","logout after successful registration"
"passed","Sun Aug 08 10:09:00 GMT 2021","Sun Aug 08 10:09:02 GMT 2021","2816","python_tests","test_conduit","","","","test_register","a user registration with valid data"
"passed","Sun Aug 08 10:08:58 GMT 2021","Sun Aug 08 10:08:59 GMT 2021","787","python_tests","test_conduit","","","","test_login_with_empty_fields","try to login without email and password"
"passed","Sun Aug 08 10:09:03 GMT 2021","Sun Aug 08 10:09:25 GMT 2021","21746","python_tests","test_conduit","","","","test_accept_cookies","accept cookies"
"passed","Sun Aug 08 10:09:25 GMT 2021","Sun Aug 08 10:09:26 GMT 2021","1044","python_tests","test_conduit","","","","test_edit_article","edit the last article"
