"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Aug 05 06:17:42 GMT 2021","Thu Aug 05 06:17:42 GMT 2021","479","python_tests","test_conduit","","","","test_edit_article","edit the last article"
"passed","Thu Aug 05 06:17:17 GMT 2021","Thu Aug 05 06:17:18 GMT 2021","972","python_tests","test_conduit","","","","test_login","login with a registered user"
"passed","Thu Aug 05 06:17:12 GMT 2021","Thu Aug 05 06:17:13 GMT 2021","1761","python_tests","test_conduit","","","","test_login_with_empty_fields","try to login without email and password"
"passed","Thu Aug 05 06:17:18 GMT 2021","Thu Aug 05 06:17:31 GMT 2021","13066","python_tests","test_conduit","","","","test_save_data","Save data from articles from page n1"
"passed","Thu Aug 05 06:17:31 GMT 2021","Thu Aug 05 06:17:41 GMT 2021","10299","python_tests","test_conduit","","","","test_accept_cookies","accept cookies"
"skipped","Thu Aug 05 06:17:42 GMT 2021","Thu Aug 05 06:17:42 GMT 2021","0","python_tests","test_conduit","","","","test_new_article_from_file","add two new data from testdata.csv"
"passed","Thu Aug 05 06:17:41 GMT 2021","Thu Aug 05 06:17:41 GMT 2021","122","python_tests","test_conduit","","","","test_pagination","select last page and assert if it is 'page-item active' "
"passed","Thu Aug 05 06:17:13 GMT 2021","Thu Aug 05 06:17:17 GMT 2021","3202","python_tests","test_conduit","","","","test_register","a user registration with valid data"
"passed","Thu Aug 05 06:17:17 GMT 2021","Thu Aug 05 06:17:17 GMT 2021","75","python_tests","test_conduit","","","","test_logout","logout after successful registration"
"passed","Thu Aug 05 06:17:42 GMT 2021","Thu Aug 05 06:17:43 GMT 2021","243","python_tests","test_conduit","","","","test_delete_article","delete the last and edited article"
"passed","Thu Aug 05 06:17:41 GMT 2021","Thu Aug 05 06:17:42 GMT 2021","563","python_tests","test_conduit","","","","test_new_article","create new article with random data used a modul RandomData"
