"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Aug 05 16:04:47 GMT 2021","Thu Aug 05 16:04:50 GMT 2021","2295","python_tests","test_conduit","","","","test_register","a user registration with valid data"
"passed","Thu Aug 05 16:04:50 GMT 2021","Thu Aug 05 16:05:03 GMT 2021","12465","python_tests","test_conduit","","","","test_save_data","Save data from articles from page n1"
"passed","Thu Aug 05 16:04:50 GMT 2021","Thu Aug 05 16:04:50 GMT 2021","767","python_tests","test_conduit","","","","test_login","login with a registered user"
"passed","Thu Aug 05 16:04:45 GMT 2021","Thu Aug 05 16:04:46 GMT 2021","1231","python_tests","test_conduit","","","","test_login_with_empty_fields","try to login without email and password"
"passed","Thu Aug 05 16:05:55 GMT 2021","Thu Aug 05 16:05:56 GMT 2021","193","python_tests","test_conduit","","","","test_delete_article","delete the last and edited article"
"passed","Thu Aug 05 16:05:14 GMT 2021","Thu Aug 05 16:05:55 GMT 2021","41269","python_tests","test_conduit","","","","test_new_article_from_file","add two new data from testate.csv"
"passed","Thu Aug 05 16:05:13 GMT 2021","Thu Aug 05 16:05:13 GMT 2021","98","python_tests","test_conduit","","","","test_pagination","select last page and assert if it is 'page-item active' "
"passed","Thu Aug 05 16:05:55 GMT 2021","Thu Aug 05 16:05:55 GMT 2021","347","python_tests","test_conduit","","","","test_edit_article","edit the last article"
"passed","Thu Aug 05 16:05:13 GMT 2021","Thu Aug 05 16:05:14 GMT 2021","440","python_tests","test_conduit","","","","test_new_article","create new article with random data used by module RandomData"
"passed","Thu Aug 05 16:04:46 GMT 2021","Thu Aug 05 16:04:47 GMT 2021","856","python_tests","test_conduit","","","","test_register_with_empty_fields","a user registration with valid data"
"passed","Thu Aug 05 16:05:03 GMT 2021","Thu Aug 05 16:05:13 GMT 2021","10269","python_tests","test_conduit","","","","test_accept_cookies","accept cookies"
"passed","Thu Aug 05 16:04:50 GMT 2021","Thu Aug 05 16:04:50 GMT 2021","127","python_tests","test_conduit","","","","test_logout","logout after successful registration"
