"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Aug 05 12:34:05 GMT 2021","Thu Aug 05 12:34:06 GMT 2021","897","python_tests","test_conduit","","","","test_login","login with a registered user"
"passed","Thu Aug 05 12:34:06 GMT 2021","Thu Aug 05 12:34:18 GMT 2021","12830","python_tests","test_conduit","","","","test_save_data","Save data from articles from page n1"
"passed","Thu Aug 05 12:34:30 GMT 2021","Thu Aug 05 12:34:30 GMT 2021","206","python_tests","test_conduit","","","","test_delete_article","delete the last and edited article"
"passed","Thu Aug 05 12:34:29 GMT 2021","Thu Aug 05 12:34:29 GMT 2021","99","python_tests","test_conduit","","","","test_pagination","select last page and assert if it is 'page-item active' "
"skipped","Thu Aug 05 12:34:29 GMT 2021","Thu Aug 05 12:34:29 GMT 2021","0","python_tests","test_conduit","","","","test_new_article_from_file","add two new data from testdata.csv"
"passed","Thu Aug 05 12:34:01 GMT 2021","Thu Aug 05 12:34:02 GMT 2021","1052","python_tests","test_conduit","","","","test_login_with_empty_fields","try to login without email and password"
"passed","Thu Aug 05 12:34:02 GMT 2021","Thu Aug 05 12:34:04 GMT 2021","2764","python_tests","test_conduit","","","","test_register","a user registration with valid data"
"passed","Thu Aug 05 12:34:29 GMT 2021","Thu Aug 05 12:34:29 GMT 2021","504","python_tests","test_conduit","","","","test_new_article","create new article with random data used a modul RandomData"
"passed","Thu Aug 05 12:34:04 GMT 2021","Thu Aug 05 12:34:05 GMT 2021","224","python_tests","test_conduit","","","","test_logout","logout after successful registration"
"passed","Thu Aug 05 12:34:18 GMT 2021","Thu Aug 05 12:34:29 GMT 2021","10317","python_tests","test_conduit","","","","test_accept_cookies","accept cookies"
"passed","Thu Aug 05 12:34:29 GMT 2021","Thu Aug 05 12:34:30 GMT 2021","462","python_tests","test_conduit","","","","test_edit_article","edit the last article"
