"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sat Aug 20 16:49:33 GMT 2022","Sat Aug 20 16:49:33 GMT 2022","0","python_tests","test_conduit","","","","test_accept_cookies","accept cookies"
"broken","Sat Aug 20 16:49:33 GMT 2022","Sat Aug 20 16:49:33 GMT 2022","0","python_tests","test_conduit","","","","test_new_article_with_empty_fields","try to add new article with empty fields"
"skipped","Sat Aug 20 16:49:33 GMT 2022","Sat Aug 20 16:49:33 GMT 2022","0","python_tests","test_conduit","","","","test_new_article_from_file","add two new data from testate.csv"
"broken","Sat Aug 20 16:49:33 GMT 2022","Sat Aug 20 16:49:33 GMT 2022","0","python_tests","test_conduit","","","","test_edit_article","edit the last article"
"broken","Sat Aug 20 16:49:33 GMT 2022","Sat Aug 20 16:49:33 GMT 2022","0","python_tests","test_conduit","","","","test_save_data","Save data from articles from page n1"
"broken","Sat Aug 20 16:49:32 GMT 2022","Sat Aug 20 16:49:32 GMT 2022","0","python_tests","test_conduit","","","","test_login_with_empty_fields","try to login without email and password"
"broken","Sat Aug 20 16:49:33 GMT 2022","Sat Aug 20 16:49:33 GMT 2022","0","python_tests","test_conduit","","","","test_new_article","create new article with random data used by module RandomData"
"broken","Sat Aug 20 16:49:33 GMT 2022","Sat Aug 20 16:49:33 GMT 2022","0","python_tests","test_conduit","","","","test_login","login with a previously registered user"
"broken","Sat Aug 20 16:49:33 GMT 2022","Sat Aug 20 16:49:33 GMT 2022","0","python_tests","test_conduit","","","","test_register_with_empty_fields","a user registration with empty fields"
"broken","Sat Aug 20 16:49:33 GMT 2022","Sat Aug 20 16:49:33 GMT 2022","0","python_tests","test_conduit","","","","test_logout","logout after successful registration"
"broken","Sat Aug 20 16:49:33 GMT 2022","Sat Aug 20 16:49:33 GMT 2022","0","python_tests","test_conduit","","","","test_delete_article","delete the last and edited article"
"broken","Sat Aug 20 16:49:33 GMT 2022","Sat Aug 20 16:49:33 GMT 2022","0","python_tests","test_conduit","","","","test_register","a user registration with valid data"
"broken","Sat Aug 20 16:49:33 GMT 2022","Sat Aug 20 16:49:33 GMT 2022","0","python_tests","test_conduit","","","","test_pagination","select last page and assert if it is 'page-item active' "
