"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Aug 08 10:14:01 GMT 2021","Sun Aug 08 10:14:01 GMT 2021","423","python_tests","test_conduit","","","","test_login","login with a previously registered user"
"passed","Sun Aug 08 10:14:15 GMT 2021","Sun Aug 08 10:14:36 GMT 2021","21302","python_tests","test_conduit","","","","test_accept_cookies","accept cookies"
"passed","Sun Aug 08 10:14:01 GMT 2021","Sun Aug 08 10:14:01 GMT 2021","96","python_tests","test_conduit","","","","test_logout","logout after successful registration"
"passed","Sun Aug 08 10:14:36 GMT 2021","Sun Aug 08 10:14:37 GMT 2021","544","python_tests","test_conduit","","","","test_new_article","create new article with random data used by module RandomData"
"broken","Sun Aug 08 10:14:37 GMT 2021","Sun Aug 08 10:14:37 GMT 2021","159","python_tests","test_conduit","","","","test_new_article_from_file","add two new data from testate.csv"
"passed","Sun Aug 08 10:14:01 GMT 2021","Sun Aug 08 10:14:15 GMT 2021","13247","python_tests","test_conduit","","","","test_save_data","Save data from articles from page n1"
"passed","Sun Aug 08 10:14:36 GMT 2021","Sun Aug 08 10:14:36 GMT 2021","150","python_tests","test_conduit","","","","test_pagination","select last page and assert if it is 'page-item active' "
"passed","Sun Aug 08 10:13:56 GMT 2021","Sun Aug 08 10:13:57 GMT 2021","914","python_tests","test_conduit","","","","test_login_with_empty_fields","try to login without email and password"
"passed","Sun Aug 08 10:13:58 GMT 2021","Sun Aug 08 10:14:01 GMT 2021","2740","python_tests","test_conduit","","","","test_register","a user registration with valid data"
"broken","Sun Aug 08 10:14:37 GMT 2021","Sun Aug 08 10:14:58 GMT 2021","21156","python_tests","test_conduit","","","","test_edit_article","edit the last article"
"passed","Sun Aug 08 10:15:19 GMT 2021","Sun Aug 08 10:15:20 GMT 2021","683","python_tests","test_conduit","","","","test_new_article_with_empty_fields","try to add new article with empty fields"
"passed","Sun Aug 08 10:13:57 GMT 2021","Sun Aug 08 10:13:58 GMT 2021","930","python_tests","test_conduit","","","","test_register_with_empty_fields","a user registration with empty fields"
"broken","Sun Aug 08 10:14:58 GMT 2021","Sun Aug 08 10:15:19 GMT 2021","21039","python_tests","test_conduit","","","","test_delete_article","delete the last and edited article"
