"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Aug 07 10:39:05 GMT 2021","Sat Aug 07 10:39:06 GMT 2021","868","python_tests","test_conduit","","","","test_register_with_empty_fields","a user registration with empty fields"
"passed","Sat Aug 07 10:40:20 GMT 2021","Sat Aug 07 10:40:26 GMT 2021","6133","python_tests","test_conduit","","","","test_new_article_with_empty_fields","create new article with random data used by module RandomData"
"passed","Sat Aug 07 10:39:33 GMT 2021","Sat Aug 07 10:39:33 GMT 2021","100","python_tests","test_conduit","","","","test_pagination","select last page and assert if it is 'page-item active' "
"passed","Sat Aug 07 10:39:09 GMT 2021","Sat Aug 07 10:39:10 GMT 2021","759","python_tests","test_conduit","","","","test_login","login with a registered user"
"passed","Sat Aug 07 10:39:22 GMT 2021","Sat Aug 07 10:39:33 GMT 2021","10301","python_tests","test_conduit","","","","test_accept_cookies","accept cookies"
"passed","Sat Aug 07 10:40:20 GMT 2021","Sat Aug 07 10:40:20 GMT 2021","167","python_tests","test_conduit","","","","test_delete_article","delete the last and edited article"
"passed","Sat Aug 07 10:39:06 GMT 2021","Sat Aug 07 10:39:09 GMT 2021","2879","python_tests","test_conduit","","","","test_register","a user registration with valid data"
"passed","Sat Aug 07 10:39:38 GMT 2021","Sat Aug 07 10:40:19 GMT 2021","41125","python_tests","test_conduit","","","","test_new_article_from_file","add two new data from testate.csv"
"passed","Sat Aug 07 10:39:09 GMT 2021","Sat Aug 07 10:39:09 GMT 2021","81","python_tests","test_conduit","","","","test_logout","logout after successful registration"
"passed","Sat Aug 07 10:40:19 GMT 2021","Sat Aug 07 10:40:20 GMT 2021","382","python_tests","test_conduit","","","","test_edit_article","edit the last article"
"passed","Sat Aug 07 10:39:33 GMT 2021","Sat Aug 07 10:39:38 GMT 2021","5459","python_tests","test_conduit","","","","test_new_article","create new article with random data used by module RandomData"
"passed","Sat Aug 07 10:39:10 GMT 2021","Sat Aug 07 10:39:22 GMT 2021","12611","python_tests","test_conduit","","","","test_save_data","Save data from articles from page n1"
"passed","Sat Aug 07 10:39:04 GMT 2021","Sat Aug 07 10:39:05 GMT 2021","646","python_tests","test_conduit","","","","test_login_with_empty_fields","try to login without email and password"
