"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Aug 14 17:17:11 GMT 2021","Sat Aug 14 17:17:11 GMT 2021","394","python_tests","test_conduit","","","","test_login","login with a previously registered user"
"passed","Sat Aug 14 17:17:24 GMT 2021","Sat Aug 14 17:17:46 GMT 2021","21308","python_tests","test_conduit","","","","test_accept_cookies","accept cookies"
"passed","Sat Aug 14 17:17:47 GMT 2021","Sat Aug 14 17:17:49 GMT 2021","1936","python_tests","test_conduit","","","","test_new_article_with_empty_fields","try to add new article with empty fields"
"passed","Sat Aug 14 17:17:47 GMT 2021","Sat Aug 14 17:17:47 GMT 2021","238","python_tests","test_conduit","","","","test_delete_article","delete the last and edited article"
"passed","Sat Aug 14 17:17:46 GMT 2021","Sat Aug 14 17:17:46 GMT 2021","502","python_tests","test_conduit","","","","test_new_article","create new article with random data used by module RandomData"
"passed","Sat Aug 14 17:17:07 GMT 2021","Sat Aug 14 17:17:07 GMT 2021","937","python_tests","test_conduit","","","","test_register_with_empty_fields","a user registration with empty fields"
"passed","Sat Aug 14 17:17:46 GMT 2021","Sat Aug 14 17:17:47 GMT 2021","521","python_tests","test_conduit","","","","test_edit_article","edit the last article"
"skipped","Sat Aug 14 17:17:46 GMT 2021","Sat Aug 14 17:17:46 GMT 2021","0","python_tests","test_conduit","","","","test_new_article_from_file","add two new data from testate.csv"
"passed","Sat Aug 14 17:17:46 GMT 2021","Sat Aug 14 17:17:46 GMT 2021","125","python_tests","test_conduit","","","","test_pagination","select last page and assert if it is 'page-item active' "
"passed","Sat Aug 14 17:17:07 GMT 2021","Sat Aug 14 17:17:11 GMT 2021","3203","python_tests","test_conduit","","","","test_register","a user registration with valid data"
"passed","Sat Aug 14 17:17:05 GMT 2021","Sat Aug 14 17:17:06 GMT 2021","1218","python_tests","test_conduit","","","","test_login_with_empty_fields","try to login without email and password"
"passed","Sat Aug 14 17:17:11 GMT 2021","Sat Aug 14 17:17:11 GMT 2021","73","python_tests","test_conduit","","","","test_logout","logout after successful registration"
"passed","Sat Aug 14 17:17:11 GMT 2021","Sat Aug 14 17:17:24 GMT 2021","13270","python_tests","test_conduit","","","","test_save_data","Save data from articles from page n1"
