"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Aug 08 09:01:27 GMT 2021","Sun Aug 08 09:01:29 GMT 2021","1818","python_tests","test_conduit","","","","test_new_article_with_empty_fields","create new article with random data used by module RandomData"
"passed","Sun Aug 08 09:00:45 GMT 2021","Sun Aug 08 09:00:46 GMT 2021","1108","python_tests","test_conduit","","","","test_login_with_empty_fields","try to login without email and password"
"passed","Sun Aug 08 09:01:24 GMT 2021","Sun Aug 08 09:01:24 GMT 2021","102","python_tests","test_conduit","","","","test_pagination","select last page and assert if it is 'page-item active' "
"passed","Sun Aug 08 09:01:03 GMT 2021","Sun Aug 08 09:01:24 GMT 2021","21274","python_tests","test_conduit","","","","test_accept_cookies","accept cookies"
"passed","Sun Aug 08 09:00:50 GMT 2021","Sun Aug 08 09:01:03 GMT 2021","12917","python_tests","test_conduit","","","","test_save_data","Save data from articles from page n1"
"passed","Sun Aug 08 09:00:47 GMT 2021","Sun Aug 08 09:00:50 GMT 2021","2821","python_tests","test_conduit","","","","test_register","a user registration with valid data"
"passed","Sun Aug 08 09:01:27 GMT 2021","Sun Aug 08 09:01:27 GMT 2021","209","python_tests","test_conduit","","","","test_delete_article","delete the last and edited article"
"passed","Sun Aug 08 09:00:50 GMT 2021","Sun Aug 08 09:00:50 GMT 2021","72","python_tests","test_conduit","","","","test_logout","logout after successful registration"
"passed","Sun Aug 08 09:00:46 GMT 2021","Sun Aug 08 09:00:47 GMT 2021","862","python_tests","test_conduit","","","","test_register_with_empty_fields","a user registration with empty fields"
"passed","Sun Aug 08 09:01:24 GMT 2021","Sun Aug 08 09:01:25 GMT 2021","402","python_tests","test_conduit","","","","test_new_article","create new article with random data used by module RandomData"
"passed","Sun Aug 08 09:00:50 GMT 2021","Sun Aug 08 09:00:50 GMT 2021","359","python_tests","test_conduit","","","","test_login","login with a previously registered user"
"passed","Sun Aug 08 09:01:25 GMT 2021","Sun Aug 08 09:01:26 GMT 2021","1322","python_tests","test_conduit","","","","test_new_article_from_file","add two new data from testate.csv"
"passed","Sun Aug 08 09:01:26 GMT 2021","Sun Aug 08 09:01:27 GMT 2021","861","python_tests","test_conduit","","","","test_edit_article","edit the last article"
